SMILES,E_0
CC(C)Cc1ccccc1,-1417.61216
CCc1ccccc1C,-1267.75594
Cc1ccc(cc1)c2ccc(C)cc2,-1908.70081
CCc1ccc(C)cc1,-1267.80927
Cc1cc(C)c(C)c(C)c1C,-1568.07589
CCCCCCc1ccccc1,-1717.39992
CCCCCCCCc1ccccc1,-2017.34109
[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2844.73808
COc1c(Cl)cc(Cl)cc1Cl,-2022.93997
Clc1cccc(Cl)c1Cl,-1578.0363
[O-][N+](=O)c1ccccc1Cl,-1831.40415
[O-][N+](=O)c1cc(Cl)ccc1Cl,-2084.84701
[O-][N+](=O)c1cc(Cl)c(Cl)cc1Cl,-2338.23832
Cc1ccccc1Cl,-1221.33084
Clc1ccccc1Cl,-1324.60117
Clc1cc(Cl)c(Cl)cc1Cl,-1831.48899
[O-][N+](=O)c1ccc(Cl)c(Cl)c1,-2084.90081
[O-][N+](=O)c1ccc(Cl)cc1,-1831.51985
Brc1ccc(Br)cc1,-1235.45644
Cc1ccc(Br)cc1,-1176.69339
Clc1ccc(Br)cc1,-1280.06275
Cc1ccc(Cl)cc1,-1221.29963
Clc1ccc(Cl)cc1,-1324.66731
Brc1cccc(Br)c1,-1235.45141
Clc1cccc(Br)c1,-1280.05886
Clc1cc(Cl)cc(Cl)c1,-1578.14086
Brc1ccccc1,-1026.53094
Clc1ccccc1,-1071.14035
[O-][N+](=O)c1c(Cl)c(Cl)cc(Cl)c1Cl,-2591.41461
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2338.15437
Clc1ccc(Cl)c(Cl)c1,-1578.08957
[O-][N+](=O)c1cccc(Cl)c1,-1831.48416
Fc1ccc(CCl)cc1,-1673.37843
Fc1cccc(F)c1,-1722.01601
Fc1ccccc1,-1269.80365
Fc1ccc(F)cc1,-1721.99093
Clc1cccc(Cl)c1,-1324.66295
Brc1ccccc1Br,-1235.42737
Cc1cccc(Br)c1,-1176.69899
Ic1ccccc1,-1027.46963
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-2084.82888
Fc1cccc(Cl)c1,-1523.33705
Brc1cc(Br)cc(Br)c1,-1444.33434
Clc1ccc(Cl)c(Cl)c1Cl,-1831.44507
Clc1cc(Cl)c(Cl)c(Cl)c1,-1831.49115
Brc1cc(Br)c(Br)cc1Br,-1653.16228
[O-][N+](=O)c1cc(Cl)c(Cl)c(Cl)c1Cl,-2591.54777
Fc1cccc(Br)c1,-1478.72647
[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl,-2338.19988
[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl,-2338.27769
NC(=O)c1ccccc1,-1435.88558
CC1=CC(=O)c2ccccc2C1=O,-2048.98962
CN(C)c1ccc(cc1)N=Nc2ccccc2,-2478.77199
CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,-3153.3155
NC(=O)c1ccccc1O,-1731.39231
O=C1OC(=O)c2ccccc12,-1921.8103
Oc1ccccc1C(=O)Nc2ccccc2,-2521.92424
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-2399.2135
O=C(OOC(=O)c1ccccc1)c2ccccc2,-3032.53486
FC(F)(F)c1ccccc1,-2324.79433
ClCc1ccccc1,-1221.15495
ONc1ccccc1,-1311.60851
COc1ccccc1,-1262.5351
CSc1ccccc1,-1144.35922
O(c1ccccc1)c2ccccc2,-1903.15852
O=CNc1ccccc1,-1435.66536
S=C=Nc1ccccc1,-1289.27358
CCOc1ccccc1,-1412.59915
CC(=O)Nc1ccccc1,-1585.96063
CC(=O)Nc1ccc(cc1)[S](N)(=O)=O,-2553.32381
CC(=O)Nc1ccccc1Cl,-1839.51037
CC(=O)Nc1cccc(C)c1,-1736.11842
CC(=O)Nc1ccccc1[N+]([O-])=O,-2346.45288
CN(C(C)=O)c1ccccc1,-1735.56583
CC(=O)Nc1ccccc1O,-1881.3431
S=C=NCc1ccccc1,-1439.13641
Oc1ccc2CCCCc2c1,-1685.99959
NC(=O)c1c(Cl)cccc1Cl,-1943.02425
Cc1cccc(Oc2ccc(cc2)[N+]([O-])=O)c1,-2813.88897
ClC(Cl)(Cl)CC(=C)c1ccccc1,-2150.11288
CCNCNC(=O)c1ccccc1,-2085.11403
CN,-376.47587
CCN,-526.57288
CC(C)N,-676.5937
CN(C)C,-676.09816
CC(C)(C)N,-826.62512
CC(C)CN,-826.40598
NCc1ccccc1,-1167.2305
CCCN(CCC)CCC,-1575.85802
CCCCC(CC)CN,-1426.18328
CCCN,-676.53132
NCC=C,-648.63287
NC1CCCCC1,-1099.37837
CCCCN,-826.34327
CCNCC,-826.21599
CCCCCN,-976.42604
CCCCCCN,-1126.29436
CCCCNCCCC,-1426.03322
CCN(CC)CC,-1125.98602
C=CCNCC=C,-1070.46992
CNC,-526.26497
NCCO,-821.67711
CCCNCCC,-1126.15872
Nc1ccccc1,-1017.52558
Nc1ccccc1[N+]([O-])=O,-1778.12009
CCN(CC)c1ccccc1,-1616.70601
Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,-2515.43436
Nc1ccc(cc1)c2ccc(N)cc2,-2008.30239
Nc1ccccc1Cl,-1271.09786
Cc1ccccc1N,-1167.60871
Nc1ccccc1N,-1217.32201
Nc1ccccc1O,-1312.84824
Nc1ccc(Cl)c(Cl)c1,-1524.59207
Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2833.43443
Nc1cccc(c1)[N+]([O-])=O,-1777.96675
Nc1ccc(cc1)[N+]([O-])=O,-1778.12665
CNc1ccccc1,-1167.22765
Nc1ccc(Cc2ccc(N)cc2)cc1,-2158.21973
Nc1ccc(Cl)cc1,-1271.10147
Cc1ccc(N)cc1,-1167.64743
Nc1ccc(N)cc1,-1217.36643
Nc1cccc(Cl)c1,-1271.13355
Cc1cccc(N)c1,-1167.697
Nc1cccc(N)c1,-1217.55695
COc1cc(ccc1N)c2ccc(N)c(OC)c2,-2897.94641
CN(C)c1ccccc1,-1316.81
N(c1ccccc1)c2ccccc2,-1808.06589
COc1ccc(C=O)cc1,-1680.44453
Nc1ccc(O)cc1,-1312.79165
Nc1ccc(Cl)cc1Cl,-1524.62218
Nc1cccc(O)c1,-1313.05024
Nc1cc(Cl)cc(Cl)c1,-1524.68975
Nc1c(Cl)cc(Cl)cc1Cl,-1778.1058
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-2633.90247
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-2126.77739
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-2649.04439
Oc1c(Cl)cccc1Cl,-1619.95158
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2380.12647
Oc1c(Cl)cc(Cl)cc1Cl,-1873.41473
Oc1ccccc1[N+]([O-])=O,-1873.55401
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3393.90458
CC(C)c1ccc(C)cc1O,-1713.1825
CCc1ccccc1O,-1413.06138
COc1ccccc1O,-1557.72649
Oc1ccccc1c2ccccc2,-1903.85699
COc1cccc(OC)c1O,-2002.56355
Oc1ccc(cc1)c2ccccc2,-1903.83955
Cc1ccccc1O,-1263.12794
Oc1ccccc1Cl,-1366.53485
Cc1ccc(O)cc1C,-1413.28165
Cc1ccc(C)c(O)c1,-1413.2943
Oc1cc(Cl)c(Cl)cc1Cl,-1873.41062
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-2856.35218
CC(C)(C)c1ccc(O)cc1,-1712.98011
Oc1ccc(cc1)[N+]([O-])=O,-1873.33462
Cc1ccc(O)c(C)c1,-1413.26301
Oc1ccc(Br)cc1,-1321.8233
Cc1ccc(O)cc1,-1263.02356
Oc1ccc(Cl)cc1,-1366.42712
Cc1cccc(O)c1,-1263.19367
Oc1cccc(Cl)c1,-1366.4363
Oc1cccc(O)c1,-1408.18849
Cc1cc(C)cc(O)c1,-1413.21629
Oc1cc(O)cc(O)c1,-1704.04751
Oc1ccccc1,-1113.01982
Oc1c(Br)cc(Br)cc1Br,-1739.62483
Cc1ccc(O)c(c1)[N+]([O-])=O,-2023.68736
Oc1ccccc1O,-1408.34095
Oc1ccc(Cl)cc1Cl,-1620.03564
COc1cc(C=O)ccc1O,-1975.59346
CCc1ccc(O)cc1,-1413.09266
Oc1ccc(C=O)cc1,-1530.9161
CCCCCCc1ccc(O)cc1O,-2308.40572
COc1ccc(O)cc1,-1557.90015
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O,-2633.53934
Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F,-3380.45196
Oc1cc(F)ccc1[N+]([O-])=O,-2325.51822
Cc1cc(C)c(O)c(C)c1,-1563.36741
Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2784.01735
Oc1cccc(c1)[N+]([O-])=O,-1873.39585
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-2633.68942
Oc1cccc(Cl)c1Cl,-1619.9433
Cc1cccc(C)c1O,-1413.23601
Oc1cc(Cl)ccc1Cl,-1620.05769
Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2633.636
Oc1cccc(Br)c1,-1321.82494
Oc1cc(Cl)cc(Cl)c1,-1620.1043
Oc1cccc(O)c1[N+]([O-])=O,-2168.90341
Oc1ccc(Br)cc1Br,-1530.79653
Oc1ccc(cc1[N+]([O-])=O)c2ccccc2,-2664.36242
Oc1c(Cl)ccc(Cl)c1Cl,-1873.3913
COc1ccc(O)c(c1)[N+]([O-])=O,-2318.41054
Cc1cc(Cl)ccc1O,-1516.69078
Cc1ccc(C)c(O)c1C,-1563.33679
Cc1cc(O)ccc1[N+]([O-])=O,-2023.66845
Oc1ccc(C=O)cc1[N+]([O-])=O,-2291.3726
CCC(C)c1ccc(O)c(c1)[N+]([O-])=O,-2473.27802
Cc1cccc(O)c1[N+]([O-])=O,-2023.45051
Cc1cc(O)c(cc1Cl)[N+]([O-])=O,-2276.98988
CC(O)C(O)=O,-1336.14667
CCCCCCCCCCCCCCCC(O)=O,-2990.20924
OC=O,-740.66988
CC(O)=O,-890.97367
OC(=O)C(Cl)(Cl)Cl,-1650.58333
OC(=O)C(O)(c1ccccc1)c2ccccc2,-2767.28569
CC12[C@@H](O)C=C[C@@]3(OC1=O)[C@@H]4CC[C@]5(O)C[C@]4(CC5=C)[C@H]([C@H]23)C(O)=O,-4402.95947
OC(=O)CC(O)(CC(O)=O)C(O)=O,-2913.69219
CCC(O)=O,-1040.9028
OC(=O)CCl,-1144.16032
CC(C)C(O)=O,-1190.80021
CC(=C)C(O)=O,-1163.03155
OC(=O)C(Cl)Cl,-1397.3873
CCC(Br)C(O)=O,-1399.57475
OC(=O)Cc1cccc2ccccc12,-2199.72453
OC(=O)Cc1c[nH]c2ccccc12,-2126.78274
CCC(CC)C(O)=O,-1490.76629
OC(C(O)=O)c1ccccc1,-1976.71484
Cc1cc(Cl)ccc1OCC(O)=O,-2379.9524
OC(=O)C1CCCCC1,-1613.45931
CCCC(CCC)C(O)=O,-1790.67685
OC(=O)Cc1ccccc1,-1681.5798
CCCC(O)=O,-1190.86241
CCCCC(O)=O,-1340.80707
OC(=O)CCC(O)=O,-1754.7282
OC(=O)\C=C\C(O)=O,-1726.74801
C/C=C/C=C/C(O)=O,-1435.40614
OC(=O)CCCC(O)=O,-1904.73776
OC(=O)CCCCCC(O)=O,-2204.72633
CCCCCCCCC(O)=O,-1940.6066
CCCCCCCCCCC(O)=O,-2240.52354
OC(=O)CCCCCCCCC=C,-2212.69852
OC(=O)C(c1ccccc1)c2ccccc2,-2472.12528
OC(=O)COc1ccccc1,-1976.28241
OC(=O)COc1ccc(Cl)cc1,-2229.84468
OC(=O)CCCCCCCC(O)=O,-2504.61186
OC(=O)CCCCC(O)=O,-2054.77275
CCCCCCCC(O)=O,-1790.6464
OC(=O)\C=C\c1ccccc1,-1803.76358
CCCCCC(O)=O,-1490.81957
CCCCCCCCCCCC(O)=O,-2390.54545
CCCCC(CC)C(O)=O,-1790.73042
CCCCCCCCCC(O)=O,-2090.53783
OC(=O)CNC(=O)c1ccccc1,-2299.54311
OC(=O)CCc1ccccc1,-1831.57263
OCC(C(O)=O)c1ccccc1,-2126.69103
CCCCCCCCCCCCCC(O)=O,-2690.40147
OC(=O)COc1ccc(Cl)c(Cl)c1,-2483.23248
CC(O)C(O)=O,-1336.14669
OC(=O)COc1ccccc1Cl,-2229.7519
OC(=O)\C=C\c1ccccc1,-1803.78486
COc1ccc(\C=C\C(O)=O)cc1,-2248.79285
C/C=C/C(O)=O,-1163.14703
OC(CC(O)=O)C(O)=O,-2049.7774
CC(=O)Oc1ccccc1C(O)=O,-2395.11084
OC(=O)c1cc(Cl)cc(Cl)c1,-2038.49082
OC(=O)c1ccc(Cl)c(Cl)c1,-2038.45916
OC(=O)c1ccncc1,-1581.17241
OC(=O)c1ccc(cc1)[N+]([O-])=O,-2291.86423
Nc1ccc(C(O)=O)c(O)c1,-2026.96707
OC(=O)c1ccccc1,-1531.51235
OC(=O)c1ccccc1O,-1827.11339
OC(=O)c1ccc(Cl)cc1,-1785.05391
OC(=O)c1cccc2ccccc12,-2049.65968
OC(=O)c1cscc1,-1435.40627
OC(=O)c1occc1,-1553.22564
OC(=O)c1ccccc1I,-1741.20696
OC(=O)c1ccccc1C(O)=O,-2245.23929
OC(=O)c1ccc2ccccc2c1,-2049.76784
CC(C)(C)c1ccc(cc1)C(O)=O,-2131.53156
Cc1cccc(c1)C(O)=O,-1681.6672
Nc1cccc(c1)C(O)=O,-1731.43936
OC(=O)c1cccc(O)c1,-1826.92102
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-3052.09114
OC(=O)c1ccc(O)c(O)c1,-2122.27431
Cc1ccc(cc1)C(O)=O,-1681.6982
OC(=O)c1ccc(O)cc1,-1827.0219
COc1ccc(cc1)C(O)=O,-1976.55128
Cc1ccccc1C(O)=O,-1681.63468
OC(=O)c1ccccc1Cl,-1784.97949
Nc1ccccc1C(O)=O,-1731.64639
COc1cc(ccc1O)C(O)=O,-2271.82378
OC(=O)c1cccc(c1)C(O)=O,-2245.4166
OC(=O)c1cccc(c1)[N+]([O-])=O,-2291.87349
Nc1cc(Cl)cc(C(O)=O)c1Cl,-2238.44099
OC(=O)c1cc(O)c(O)c(O)c1,-2417.44944
Nc1ccc(cc1)C(O)=O,-1731.59006
OC(=O)c1c(O)cccc1O,-2122.26529
OC(=O)c1ccccc1F,-1983.66767
OC(=O)c1cccc(F)c1,-1983.68814
OC(=O)c1ccc(F)cc1,-1983.74736
OC(=O)c1ccccc1c2ccccc2C(O)=O,-3036.07414
OC(=O)c1cc(O)ccc1O,-2122.36341
OC(=O)c1cccc(Cl)c1,-1785.02
CC(C)c1ccc(cc1)C(O)=O,-1981.597
OC(=O)c1ccccc1[N+]([O-])=O,-2291.67058
COc1ccccc1C(O)=O,-1976.35986
OC(=O)c1cccc(Br)c1,-1740.41907
OC(=O)c1ccc(Br)cc1,-1740.4403
OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-3005.39326
OC(=O)c1cccc(I)c1,-1741.35164
OC(=O)c1ccc(I)cc1,-1741.374
CN(C)c1ccc(cc1)C(O)=O,-2030.96861
OC(=O)c1c2ccccc2cc3ccccc13,-2567.68913
OCCc1ccccc1,-1412.87133
CCO,-622.19742
CO,-472.0542
CC(C)O,-772.27345
CCCO,-772.15762
CCCCO,-922.08158
CCCCCO,-1072.05169
CC(C)(C)O,-922.42651
CC(C)(C)CO,-1072.0564
CCC(C)(C)O,-1072.33421
CC(C)CO,-922.06272
CCC(C)O,-922.18297
OCc1ccccc1O,-1558.26515
OC(c1ccccc1)c2ccccc2,-2053.53446
OCc1ccccc1,-1262.87748
OCC=C,-744.24457
OCC#C,-716.21388
OC1CCCCC1,-1194.99635
CCCCCCO,-1222.00243
CCCCCCCO,-1371.96159
CCCCCCCCO,-1521.89938
CCCCCCCCCCO,-1821.88021
CCCCCCCCCCCCO,-2121.75087
CC(C)(O)C#C,-1016.4123
OCCCc1ccccc1,-1562.75572
OCCOc1ccccc1,-1707.79953
CC(C)CCO,-1071.9874
CCCCCCC(C)O,-1522.00658
CCC(C)CO,-1071.9603
CCCCCCCCCO,-1671.79812
OCCF,-1074.04524
CC(O)C(C)(C)C,-1222.07757
CCCCCC(C)O,-1372.14883
CCC(O)CC,-1072.12383
Cc1ccc(CO)cc1,-1413.0052
CCCC(O)CCC,-1372.10895
CCCCC(O)CC,-1372.13106
CC1CCC(O)CC1,-1345.07969
CC(C)C(C)O,-1072.23909
CCCC(O)CC,-1222.1139
OCC[N+]([O-])=O,-1382.548
CCCCC(C)O,-1222.18072
CCCC(C)O,-1072.17012
OCc1c(Cl)cccc1Cl,-1769.94173
C=O,-444.38126
CCCCCC=O,-1194.61805
CC=O,-594.81287
ClC(Cl)(Cl)C=O,-1354.61194
O=Cc1occc1,-1257.25661
[O-][N+](=O)c1cccc(C=O)c1,-1995.77687
O=Cc1ccccc1,-1235.41111
Oc1cccc(C=O)c1,-1530.82933
O=C/C=C/c1ccccc1,-1507.63529
C=CC=O,-716.77596
O=Cc1ccc2OCOc2c1,-1948.17635
CCC=O,-744.72387
CCCC=O,-894.73228
[O-][N+](=O)c1ccccc1C=O,-1995.70927
[O-][N+](=O)c1ccc(C=O)cc1,-1995.7763
COC(C)=O,-1040.46506
COC(=O)C(C)=C,-1312.55613
CCOC(=O)c1ccccc1C(=O)OCC,-2844.42896
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-3444.33744
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-3444.29229
CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,-3784.94561
COC(=O)c1ccccc1,-1681.01808
COC(=O)c1cccnc1,-1730.76161
CCOC(=O)c1ccccc1,-1831.09324
CCOC(=O)c1ccc(N)cc1,-2031.17689
CCCOC(=O)c1ccc(N)cc1,-2181.12103
CCCOC(=O)c1ccc(O)cc1,-2276.56708
CCCCOC(=O)c1ccc(O)cc1,-2426.50691
COC(=O)C=C,-1162.39077
O=C1CCCO1,-1163.22141
CCOC(=O)C(C)=C,-1462.65544
CC(C)COC(=O)C(C)=C,-1762.57806
CCCCOC(=O)C(C)=C,-1762.55318
COC(=O)c1cc(O)c(O)c(O)c1,-2567.00192
COC(=O)c1ccc(O)cc1,-1976.52342
CCOC(=O)\C=C\c1ccccc1,-2103.39781
CCOC(=O)CC,-1340.50412
CCOC(=O)NC,-1390.29664
CCOC(=O)CC(=O)OCC,-2203.89519
CC(C)COC(=O)C=C,-1612.47165
CC(=O)OC=C,-1162.57645
COCC(C)OC(C)=O,-1785.31971
CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,-3787.66782
CCCOC(C)=O,-1340.50168
CCOC=O,-1040.28608
CCCCCCCCCC(=O)OC,-2240.06098
CCCOC=O,-1190.22745
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-4643.77498
COC(=O)c1ccccc1O,-1976.62607
CCOC(=O)c1ccc(O)cc1,-2126.62294
CCCOC(=O)c1cc(O)c(O)c(O)c1,-2867.16334
COC(=O)c1ccc(OC)cc1,-2126.04786
CCOC(=O)CCC(=O)OCC,-2353.9582
CCCCOC(C)=O,-1490.50039
COC(=O)c1ccccc1C(=O)OC,-2544.2726
CCCOC(=O)c1ccccc1C(=O)OCCC,-3144.35555
C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3088.54965
Nc1ccc(c(O)c1)C(=O)Oc2ccccc2,-2817.15815
CCCCOC(=O)c1ccccc1,-2131.02209
CC(=O)OCc1ccccc1,-1831.20542
CCOC(=O)C=C,-1312.53096
CCCCOC(=O)C=C,-1612.41651
CCOC(C)=O,-1190.58632
CCOC(=O)CC(C)=O,-1758.63136
CCC(=O)OC,-1190.4045
CC(=C)C(=O)OC(C)(C)C,-1762.82443
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,-3144.63724
COC(=O)c1ccc(N)cc1,-1881.07676
OCCOC(=O)C=C,-1607.63135
CC(=C)C(=O)OCCO,-1757.75988
CC(=O)OCCBr,-1399.40716
CC(O)COC(=O)C=C,-1757.70976
CCCCCCCCC(=O)OC,-2090.12537
CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)C=O,-5512.52513
CCCCCOC(=O)c1ccc(N)cc1,-2481.05883
CCCCCCCOC(=O)c1ccc(N)cc1,-2780.88162
CCCCCCCCOC(=O)c1ccc(N)cc1,-2930.82127
CC(C)=O,-745.16955
CCC(=O)c1ccc(O)cc1,-1831.14178
CC1=CC(=O)CC(C)(C)C1,-1590.40568
CCC(C)=O,-895.10586
O=C1c2ccccc2C(=O)c3ccccc13,-2417.4379
CCC(=O)c1ccccc1,-1535.64143
CCC(=O)CC,-1045.02917
CC(=O)c1ccccc1,-1385.73676
CC(=O)c1ccc(N)cc1,-1585.7822
CC(=O)c1ccc(O)cc1,-1681.22902
O=C1C=CC(=O)C=C1,-1380.14293
CCCC(C)=O,-1045.04994
CC(C)CC(C)=O,-1195.00799
O=C1CCCCC1,-1167.85766
CC(C)CCC(C)=O,-1344.99894
CCCCCC(C)=O,-1344.95475
CCCCCCC(C)=O,-1494.9082
O=C(c1ccccc1)c2ccccc2,-2026.27141
Oc1ccc(O)cc1,-1408.15802
CC(=O)CC(C)=O,-1313.03257
CC(=O)C(C)=O,-1162.94103
CC(C)C(C)=O,-1045.06499
CCCCC(C)=O,-1195.011
CCCCCCCCC(C)=O,-1794.8321
CCCCCCCC(C)=O,-1644.84479
C1CO1,-593.52064
CC1CO1,-743.64944
C1OC1c2ccccc2,-1384.32651
ClCC1CO1,-997.02953
OCC1CO1,-1038.82939
C1OC1C2CO2,-1160.24744
CC(C)(O)C(Cl)(Cl)Cl,-1682.6772
OCC(F)(F)F,-1979.32909
OCCCl,-875.57799
OCC(Cl)(Cl)Cl,-1382.31352
OCCBr,-831.01963
C#N,-321.71608
CC#N,-471.97793
N#Cc1ccccc1,-1112.56542
CCC#N,-621.87993
C=CC#N,-593.9664
CCCC#N,-771.903
N#CCC#N,-766.61047
N#CCCC#N,-916.72427
N#CCCCCC#N,-1216.76486
CC(=C)C#N,-744.11849
N#CCCCC#N,-1066.77099
Clc1cccc(Cl)c1C#N,-1619.56393
FC1=CNC(=O)NC1=O,-1960.9611
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,-3640.69691
Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-2453.27819
CN1C(=O)N(C)c2nc[nH]c2C1=O,-2303.44074
O=C1Nc2ccccc2C=C1,-1681.50786
CN1CC(=O)N=C1N,-1439.4008
CNN,-575.60597
CC1=CNC(=O)NC1=O,-1659.17998
O=C1NC=CC(=O)N1,-1509.08565
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,-3522.62702
[O-][N+](=O)C(Cl)(Cl)Cl,-1696.90946
CCC1(CCC(=O)NC1=O)c2ccccc2,-2577.10481
[O-][N+](=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,-3571.83219
c1cnc2ncncc2n1,-1534.2747
CNCC(C)c1ccccc1,-1616.88433
O=NN1CCCCC1,-1415.70945
c1ccc(cc1)N=Nc2ccccc2,-1979.37848
CN1CCOCC1,-1243.81495
C1CNCCN1,-998.48825
C1CCNCC1,-949.06684
C1COCCN1,-1094.17913
O=C1NNC(=O)C=C1,-1507.38825
NC(N)=NC#N,-1043.85376
O=C1CNC(=O)N1,-1386.18299
CN1C=CC(=O)NC1=O,-1658.84959
O=C1CCCN1,-1067.93632
CN1C=CC=CC1=O,-1312.88121
CN1CCCC1=O,-1217.68958
O=NN1CCCC1,-1265.65561
CCCCCCCCCCCCN1CCCC1=O,-2867.33111
CCCCCCCCCCCCN1CC(CC1=O)C(O)=O,-3581.10765
CN1CC(CC1=O)C(O)=O,-1931.5328
CNC(=O)N1C=C(F)C(=O)NC1=O,-2728.50186
COC(=O)C1CN(C)C(=O)C1,-2081.03813
CCCCNC(=O)N1C=C(F)C(=O)NC1=O,-3178.95222
CCCCCCN1CC(CC1=O)C(=O)OC,-2830.89097
CN1CCC[C@H]1c2cccnc2,-1789.33306
NNC(=O)c1ccncc1,-1684.50975
OC(=O)c1cccnc1,-1581.25524
NC(=O)c1cccnc1,-1485.65195
OCc1cccnc1,-1312.59482
CCc1ccccn1,-1167.44272
Cc1cccc(C)n1,-1167.67178
Cc1cc(C)nc(C)c1,-1317.86266
Cc1ccncc1,-1017.52593
Cc1cccnc1,-1017.49149
Oc1cccnc1,-1162.55687
Brc1ccccn1,-1076.34094
Cc1ccccn1,-1017.50075
Clc1ccccn1,-1120.80304
c1ccncc1,-867.33432
c1ccc(nc1)c2ccccn2,-1707.79695
c1cc(ccn1)c2ccncc2,-1707.89859
NC(=O)c1cnccn1,-1535.24911
Cc1cnccn1,-1067.11834
c1cncnc1,-917.12029
Cc1cc(N)nc(C)n1,-1417.61344
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2895.42043
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2554.50309
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3566.04733
COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,-3739.22301
CN(C)CCCN1c2ccccc2CCc3ccccc13,-3029.61566
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,-3160.46427
CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,-3471.08956
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-2949.89751
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-2649.01281
CC(C)(S)[C@@H](N)C(O)=O,-1717.17958
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,-4399.31454
N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,-3914.61144
CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,-2949.62145
CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,-3071.24769
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,-3893.21827
O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67,-3839.27337
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-2967.39142
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2854.71601
CCC1(CC)C(=O)NC(=O)NC1=O,-2404.78147
CCCC(C)(COC(N)=O)COC(N)=O,-2903.6921
Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,-3175.70329
CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,-2678.58702
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-4227.47094
CN(C)CCCN1c2ccccc2Sc3ccccc13,-2906.90064
N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1Cl,-3328.17612
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl,-3300.86311
CCN(CC)C(=O)c1cccnc1,-2085.13375
CCN(CC)CCOC(=O)c1ccc(N)cc1,-2830.1689
CC(=O)Nc1sc(nn1)[S](N)(=O)=O,-2555.79898
CN1N(C(=O)C=C1C)c2ccccc2,-2179.63022
CC(CN1c2ccccc2Sc3ccccc13)N(C)C,-2906.91576
[O-][N+](=O)c1sc(nc1)N2CCNC2=O,-2622.35795
