SMILES,E_0
BrC1=CC(Br)=C(C2=CC=CC=C2)C(Br)=C1,-2235.10594
BrC(Br)Br,-803.39599
OC(O)C(Cl)(Cl)Cl,-1677.86529
COC1=CC=C(Cl)C(Cl)=C1Cl,-2022.91164
COC1=C(Cl)C=C(Cl)C=C1Cl,-2022.93915
ClC1=CC=CC(Cl)=C1Cl,-1578.03628
ClC1=CC=C(Cl)C(Cl)=C1,-1578.08961
ClC1=CC(Cl)=CC(Cl)=C1,-1578.14086
ClC1=CC=C(C2=CC=C(Cl)C(Cl)=C2)C=C1,-2368.9672
ClC1=CC=C(Cl)C(C2=CC=CC(Cl)=C2)=C1,-2369.06117
ClC1=CC=C(C2=CC=CC(Cl)=C2Cl)C=C1,-2369.01031
ClC1=CC(Cl)=C(Cl)C=C1C1=CC=CC=C1,-2368.93608
ClC1=C(Cl)C(C2=CC=CC=C2)=C(Cl)C=C1,-2368.98264
ClC1=CC(Cl)=C(C2=CC=CC=C2)C(Cl)=C1,-2369.03658
ClC1=CC=C(C2=CC=CC=C2Cl)C=C1Cl,-2369.0
ClC1=CC=C(C2=CC=C(Cl)C=C2Cl)C=C1,-2369.07304
ClC1=CC(Cl)=C2OC3=CC=CC=C3OC2=C1Cl,-2931.57832
ClC1=CC(Cl)=C(Cl)C=C1OC1=CC=CC=C1,-2663.77354
ClC1=CC(OC2=CC=CC=C2)=CC(Cl)=C1Cl,-2663.65878
CC(Cl)(Cl)Cl,-1087.24545
ClCC(Cl)Cl,-1087.09966
CC(Cl)(Cl)Cl,-1087.24553
ClC=C(Cl)Cl,-1059.16298
ClC=C(Cl)Cl,-1059.163
FC(Cl)(Cl)CCl,-1539.43032
ClC(Cl)Cl,-936.78383
ClCC(Cl)CCl,-1237.29756
COC1=CC(Cl)=C(Cl)C(Cl)=C1OC,-2467.66613
CC(O)C(F)(F)F,-2129.42075
CC(C)(C)C(C)(C)O,-1372.21287
CCC(C)(O)C(C)(C)C,-1522.05572
CC1=CC=CC(C)=C1C,-1267.92662
CC1=CC=C(C)C(C)=C1,-1267.98719
CC1=CC(C)=CC(C)=C1,-1268.04437
CC(C)CC(C)(C)C,-1226.71436
C1=CC=C2C(=C1)C1=CC=CC=C1C1=CC=CC=C21,-2372.42405
NC(N)=O,-845.31517
CCCCC=O,-1044.67339
COC1=CC=CC=C1OC,-1707.26333
CCCSC(=O)N(CCC)CCC,-2171.21361
CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O,-3730.43981
ClC(Cl)=C=C(Cl)C(Cl)Cl,-1837.97754
ClC1=C(Cl)C(Cl)=C(Cl)C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)=C1,-4184.12614
ClC1=CC=C(Cl)C(C2=CC(Cl)=C(Cl)C=C2Cl)=C1,-2876.03123
CC1=C(Cl)C=C(Cl)C(CC2=CC(Cl)=CC=C2Cl)=C1,-2922.82353
ClC1=CC=C(Cl)C(C2=CC=CC=C2Cl)=C1,-2369.12403
ClC1=CC=C(Cl)C(C2=CC=C(Cl)C(Cl)=C2)=C1,-2622.50923
ClC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1,-2663.89398
ClC1=CC=C(C2=CC(Cl)=CC=C2Cl)C=C1,-2369.07266
CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl,-3034.0187
CNC(=O)ON=CC(C)(C)SC,-2187.90239
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-3181.21485
COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],-4033.96809
CNC(=O)OC1=CC=CC2=CC=CC=C21,-2399.06279
CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2,-2748.86247
CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1,-3132.94981
CC1=C(C(=O)NC2=CC=CC=C2)SCCO1,-2603.21247
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,-3444.7755
ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,-2909.92926
COC1=CC(Cl)=C(OC)C=C1Cl,-2214.34465
C([N+](=O)[O-])(Cl)(Cl)Cl,-1696.90938
N#CC1=C(Cl)C(Cl)=C(Cl)C(C#N)=C1Cl,-2421.12572
CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,-3274.51564
CC(C)OC(=O)NC1=CC(Cl)=CC=C1,-2434.79209
CC=CC=O,-866.98539
ClC1=CC=C(C(C2=CC=C(Cl)C=C2)C(Cl)Cl)C=C1,-2922.27306
ClC1=CC=C(C(C2=CC=C(Cl)C=C2)=C(Cl)Cl)C=C1,-2894.63631
ClC1=CC=C(C(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl)C=C1,-3175.65
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,-3871.36976
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5036.20409
CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=CC=CC=C2C1=O,-4115.30552
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,-2650.53733
ClCC(Br)CBr,-1148.19916
CCCCC1=C(CCCC)C(C(O)=O)=C(C(O)=O)C=C1,-3445.17793
COC1=C(Cl)C=CC(Cl)=C1C(=O)O,-2483.26975
COC(=O)C(C)OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,-3868.61297
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-3475.92216
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,-9741.17428
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,-10036.59356
CNC(=O)CSP(=S)(OC)OC,-2380.03741
COCCOCCOC,-1811.11512
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-3849.84199
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-3849.8414
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-3476.31393
CCCN(CCC)C(=O)SCC,-2021.43572
CC,-326.96606
CC12CCC(CC1)C(C)(C)O2,-1767.7091
CC1=C(C(=O)NC2=CC=CC=C2)C=CO1,-2398.60448
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],-4931.07263
FC(F)(F)C(Cl)Br,-2146.16022
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-3163.40726
COP(=S)(OC1=CC(Cl)=C(Br)C=C1Cl)C1=CC=CC=C1,-3432.5181
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-2420.81688
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)Cl)Cl,-3170.81697
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],-3432.49398
CCCCN(CC)C(=O)SCCC,-2171.38594
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1,-4267.6676
CCC1=CC=C(C(C2=CC=C(CC)C=C2)C(Cl)Cl)C=C1,-3015.33671
COC(=O)NC1=CC(OC(=O)NC2=CC=CC(C)=C2)=CC=C1,-3735.32269
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,-3303.41627
CCC(=O)NC1=CC(Cl)=C(Cl)C=C1,-2242.88663
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],-2844.89539
ClC1=C(Cl)C=C2OC3=CC(Cl)=C(Cl)C=C3OC2=C1,-3185.16497
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-2903.85819
