SMILES,E_0
C[S](=O)(=O)OCCCCO[S](C)(=O)=O,-3051.95184
CCNC1=NC(=NC(=N1)SC)NC(C)C,-2443.57044
C1=CC=C(C=C1)\C=C\C2=CC=CC=C2,-1880.61183
OC1=CC=C(C=C1)C2=CC=CC=C2,-1903.83876
OC(=O)CC1=C(Cl)C=CC(=C1Cl)Cl,-2442.11578
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,-3871.35446
OC(CCN1CCCC1)(C2CCCCC2)C3=CC=CC=C3,-3207.24306
CCNC1=NC(=NC(=N1)NC(C)(C)C#N)Cl,-2664.82134
CC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-2783.76211
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,-3275.66471
CNC(NCCSCC1=C(C)[NH]C=N1)=NC#N,-2737.77455
OC1=CC=CC=C1C2=CC=CC=C2,-1903.77038
CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C,-3966.00357
CNC(=O)OC1=C2OC(C)(C)CC2=CC=C1,-2748.86579
CCSC(=O)COC1=C(C)C=C(Cl)C=C1,-2560.90385
CC(OC1=C(Cl)C=C(Cl)C=C1)C(O)=O,-2633.40844
OC1=C(Br)C=C(C=C1Br)C#N,-1825.66187
C1=CC=C(C=C1)N=NC2=CC=CC=C2,-1979.29664
N(NC1=CC=CC=C1)C2=CC=CC=C2,-2007.07665
C1C2=C(C=CC=C2)C3=C1C=CC=C3,-1731.31935
OC(=O)C1=CC2=CC=CC=C2C=C1,-2049.76769
OC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-2380.12656
SC1=NC2=C(S1)C=CC=C2,-1466.75082
CC(C)(NC(=O)C1=CC(=CC(=C1)Cl)Cl)C#C,-2636.70607
ClC1=CC2=C(C=C1)C=CC(=C2)Cl,-1842.92762
OC(CCN1CCCCC1)(C2CCCCC2)C3=CC=CC=C3,-3357.26692
ClC1=CC=C(C=C1)C2=CC=CC=C2,-1861.95644
ClC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-2338.15434
OC(=O)C1=CC=CC2=CC=CC=C12,-2049.62768
O=C1NC(=O)C2=C(N1)NC(=O)N2,-2299.75945
ClC1=CC2=C(C=CC=C2)C=C1Cl,-1842.8297
CSC1=NC(=NC(=N1)NC(C)C)NC(C)C,-2593.53485
CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,-2593.62646
ClC1=CC2=C(C=CC=C2Cl)C=C1,-1842.91806
OCC1OC(OC2=CC=CC=C2CO)C(O)C(O)C1O,-3907.00216
ClC1=C(Cl)C2=C(C=CC=C2)C=C1,-1842.83681
OC1=C(C=CC2=C1C=CC=C2)N=O,-2097.12471
[O-][N+](=O)C1=CC=CC2=C1C=CC=C2,-2096.15472
NC1=C(Cl)C(=NC(=C1Cl)C(O)=O)Cl,-2541.19938
ClC1=CC=CC2=C1C=CC=C2Cl,-1842.9229
ClC1=CC=C(Cl)C2=C1C=CC=C2,-1842.90952
OC1=C(N=O)C2=C(C=CC=C2)C=C1,-2097.31579
ClC1=C(C=CC=C1)C2=CC=CC=C2,-1861.99054
CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C,-3848.53433
ClC1=CC=CC2=C1C(=CC=C2)Cl,-1842.77823
S=C=NC1=CC2=CC=CC=C2C=C1,-1807.51627
COC1=C(Cl)C(=C(Cl)C(=C1O)Cl)Cl,-2571.4368
CC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,-2745.4788
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,-4166.85865
O=C1NC2=C(CCC2)C(=O)N1C3CCCCC3,-2804.48813
CCCCN(C)C(=O)NC1=CC=C(Cl)C(=C1)Cl,-2892.26357
CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,-2538.33512
CNC(=O)OC1=C2OC(C)(C)OC2=CC=C1,-2893.84544
OC1=C(Br)C=C(Br)C=C1Br,-1739.62486
OC(=O)COC1=C(Cl)C=C(Cl)C(=C1)Cl,-2736.71265
O=C(C1=CC=CC=C1)C2=CC=CC=C2,-2026.27285
OC(=O)COC1=C(Cl)C(=C(Cl)C=C1)Cl,-2736.65581
CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2O,-3126.67323
CCC(C)N1C(=O)NC(=C(Br)C1=O)C,-2467.80037
NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,-2158.21636
NC1=CC=C(C=C1)C2=CC=C(N)C=C2,-2008.30233
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-4912.00846
S=C=NC1=CC=CC2=CC=CC=C12,-1807.47469
CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C23,-4462.01533
CON(C)C(=O)NC1=CC(=C(Cl)C=C1)Cl,-2736.33345
C[N]1C=NC2=C1C(=O)NC(=O)N2C,-2303.54389
OC(=O)COC1=C(Cl)C=C(Cl)C(=N1)Cl,-2786.43721
CN1C(=O)N(C)C2=C(N=C[NH]2)C1=O,-2303.1887
CC1=CC=CC2=C1CC3=C2C=CC=C3,-1881.45578
CC1=C(SCCO1)C(=O)NC2=CC=CC=C2,-2603.21235
CC(C)(C)NCC(O)COC1=CC=CC2=C1CC(O)C(O)C2,-3821.0723
CN(C)C(=O)OC1=NC(=NC(=C1C)C)N(C)C,-2929.85865
OC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-3052.09131
COC(=O)C[S](=O)(=O)C1=CC=CC=C1,-2598.22971
CCC1=C(N(COC)C(=O)CCl)C(=CC=C1)CC,-3034.05614
OC(=O)C1=CC=CC(=C1C(O)=O)[N+]([O-])=O,-3005.38311
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,-4434.56313
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,-2895.44894
CNC(=O)N(C)C1=NN=C(S1)C(F)(F)F,-3445.29078
[O-][N+](=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-3098.42952
CC12CCC3C(CCC4=CC(=CC=C34)O)C1CC(O)C2O,-3422.01041
CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,-3471.09273
CC12CCC3C(CCC4=C3C=CC(=C4)O)C1CCC2=O,-3099.49812
COC(=O)C1(CC1)[S](=O)(=O)C2=CC=CC=C2,-2869.9787
CN1N(C(=O)C=C1C)C2=CC=CC=C2,-2179.62953
CC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-2553.30971
NC(=N)N[S](=O)(=O)C1=CC=C(N)C=C1,-2507.04376
CCOC1=C(OCC)C=C(NC(=O)OC(C)C)C=C1,-3371.07218
ClC1=C(Cl)C(=C(Cl)C(=C1Cl)C#N)C#N,-2421.12572
CC(C)NCC(O)COC1=CC=CC2=C1C=C[NH]2,-2952.45731
CC(OC1=CC(=C(Cl)C=C1Cl)Cl)C(O)=O,-2886.77057
CC12CC(O)C3(F)C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO,-4914.23583
CC1CC2C3CCC(O)(C(C)=O)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4741.57584
OC(=O)COC1=CC2=C(C=CC=C2)C=C1,-2494.41615
NC(CC1=C[NH]C2=C1C=CC=C2)C(O)=O,-2476.26437
C[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-2453.27056
CC(C)NCC1CCC2=C(N1)C=C(C(=C2)CO)[N+]([O-])=O,-3445.27189
ClC1=C(Cl)C2=C(C(=O)OC2)C(=C1Cl)Cl,-2667.49696
[NH]1C2=C(C=CC=C2)C3=C1C=CC=C3,-1781.16623
CC1CC2C3CCC(O)(C(=O)CO)C3(C)CC(O)C2C4(C)C=CC(=O)C=C14,-4584.27258
CCC(C)C1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-3233.86285
ClC1=CC=C(C=C1)C2=CC=C(Cl)C=C2,-2115.52085
CNC(=O)OC1=CC=CC2=CC=CC=C12,-2399.05761
NC(=S)NC1=CC=CC2=C1C=CC=C2,-2035.00282
CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2(O)C#C,-3370.68609
C=CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,-3017.51668
O=NN(C1=CC=CC=C1)C2=CC=CC=C2,-2274.09528
CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2,-3045.12639
ClC1=C(Cl)C=C(C=C1)C2=CC=CC=C2,-2115.41009
O1C2=C(C=CC=C2)C3=C1C=CC=C3,-1876.22135
ClC1=CC2=C(C=C1)C=C(Cl)C=C2Cl,-2096.41738
ClC1=CC=CC(=C1)C2=CC=CC(=C2)Cl,-2115.51048
ClC1=CC=C(C=C1)C2=C(Cl)C=CC=C2,-2115.55696
COC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3020.1381
CCCCN1CCCCC1C(=O)NC2=C(C)C=CC=C2C,-3257.86174
CN1C2CC(CC1C3OC23)OC(=O)C(CO)C4=CC=CC=C4,-3737.53903
CCN(CC)CCNC(=O)C1=CC(=C(N)C=C1OC)Cl,-3433.22733
ClC1=CC=CC(=C1Cl)C2=CC=CC=C2,-2115.45027
NC(CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,-3337.29641
COC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-2848.65119
ClC1=CC=CC=C1C2=C(Cl)C=CC=C2,-2115.60813
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4439.61927
ClC1=C(C(=CC=C1)Cl)C2=CC=CC=C2,-2115.55382
CC1=CC(=CC=C1N)C2=CC(=C(N)C=C2)C,-2308.46152
NC1=NC2=C(N=C[N]2COCCO)C(=O)N1,-2947.49154
[O-][N+](=O)C1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-2844.89454
COC1=CC=C2C3CCC4(C)C(CCC4(O)C#C)C3CCC2=C1,-3520.18631
CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)CO)C4(C)CC(=O)C23,-4434.88829
NC1=NC(=C(C=C1)N=NC2=CC=CC=C2)N,-2429.37855
OC1=C(I)C=C(C=C1I)C#N,-1827.33567
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-2967.78589
OC(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,-2471.46228
CCOC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3170.26975
COC(=O)C[S](=O)(=O)C1=CC=C(Cl)C=C1,-2851.59107
OC1=C(C=CC=C1)C(=O)NC2=CC=CC=C2,-2522.05104
CN1C(=O)N(C)C2=C([NH]C(=N2)Cl)C1=O,-2556.63791
C1=CC2=CC3=CC=CC=C3C=C2C=C1,-1853.92797
CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,-3025.45707
OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3393.90388
CN1N(C2=CC=CC=C2)C(=O)C(=C1C)N,-2379.32995
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5036.28651
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-4190.85085
O=C1N[S](=O)(=O)C2=CC=CC=C12,-2176.08374
CC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,-2649.03996
COC(=O)C1(CCCC1)[S](=O)(=O)C2=CC=CC=C2,-3170.63125
OC(=O)C1=CC=CC=C1NC2=CC=CC=C2,-2522.04539
C1=CC2=C(C=C1)C3=C(C=CC=C3)C=C2,-1854.14469
CC(=O)NC1=NN=C(S1)[S](N)(=O)=O,-2555.80061
CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,-5181.48873
ClC1=CC=C(OC2=C(Cl)C=CC=C2)C=C1,-2410.3959
COC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-3123.54435
OCC1CCC(O1)[N]2C=NC3=C2N=CNC3=O,-3020.83733
OC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,-2472.09931
CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,-2796.22896
CC1=NNC(=O)N(C1)/N=C/C2=CC=CN=C2,-2601.48937
CC12CC1(C)C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl,-3055.28353
OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)[N+]([O-])=O,-3893.37101
COC(=O)C1C(CC2CCC1N2C)OC(=O)C3=CC=CC=C3,-3739.22355
C1=CC2=C(C=C1)N=C3C=CC=CC3=N2,-1953.10044
CC(C)OC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3320.17447
OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,-3506.31528
ClC1=C(OC2=CC=CC=C2)C(=CC=C1)Cl,-2410.27697
O=C(NC1=CN=NS1)NC2=CC=CC=C2,-2429.34404
OC(=O)C(O)(C1=CC=CC=C1)C2=CC=CC=C2,-2767.22359
C1=CC2=CC=C3C=CC=NC3=C2N=C1,-1953.34097
CCOC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3320.57957
CCCCNC(=O)N[S](=O)(=O)C1=CC=C(C)C=C1,-3153.06137
CC1=NC(=NC(=C1)C2CC2)NC3=CC=CC=C3,-2479.75644
COC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=CC=C2,-3320.76885
OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-3327.04168
ClC1=C(Cl)C(=CC=C1)C2=C[NH]C=C2C#N,-2337.43769
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5030.16566
CCOC(=O)C1=CN=C[N]1C(C)C2=CC=CC=C2,-2898.27874
COC1=CC=C2C=C(C=CC2=C1)C(C)C(O)=O,-2794.72822
CC12CC3=C(ON=C3)C=C1CCC4C2CCC5(C)C4CCC5(O)C#C,-3840.99551
COC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-3273.80831
ClC1=CC=C(C=C1)C2=CC(=C(Cl)C=C2)Cl,-2368.96604
O1C2=C(OC3=C1C=CC=C3)C=CC=C2,-2171.30662
CC(=O)OC1(CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,-4562.24063
NC1=NC2=C(N=C[N]2COC(CO)CO)C(=O)N1,-3392.9162
CC1N(C)CN2C(=O)C3=C(C=CC=C3)N=C12,-2503.38188
ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C=C2,-2369.07262
CC1=C2C=CC=CC2=CC3=C1C=CC=C3,-2003.96044
CC(C)OC(=O)C[S](=O)(=O)C1=CC=C(Cl)C=C1,-3152.00862
CCC(CC)NC1=C(C(=C(C)C=C1[N+]([O-])=O)C)[N+]([O-])=O,-3587.73008
ClC1=CC=C(C=C1)C2=CC(=CC=C2Cl)Cl,-2369.07245
CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O,-3515.02165
ClC1=CC=C(C=C1)C2=C(Cl)C(=CC=C2)Cl,-2369.0094
CC(C)OC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3470.46714
ClC1=C(Cl)C=C(C=C1)C2=CC=CC=C2Cl,-2368.99971
ClC1=CC2=C(C=C(Cl)C=C2Cl)C(=C1)Cl,-2349.88336
OC(=O)C1=C(O)C(=CC(=C1)I)I,-2246.4881
ClC1=CC(=CC=C1)C2=C(Cl)C=CC(=C2)Cl,-2369.06361
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-5002.57518
S1C2=C(C=CC=C2)C3=C1C=CC=C3,-1758.5275
NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3427.58707
CC(C)OC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-3423.53008
ClC1=CC(=C(C=C1Cl)C2=CC=CC=C2)Cl,-2368.93647
ClC1=CC=CC2=C1C=C(Cl)C(=C2Cl)Cl,-2349.7586
CC1=C(C)[S](=O)(=O)CC[S]1(=O)=O,-2406.55213
COC(=O)C[S](=O)(=O)C1=CC=C(Br)C=C1,-2807.1311
ClC1=C(Cl)C(=C(C=C1)C2=CC=CC=C2)Cl,-2368.88453
ClC1=C(Cl)C2=C(C=CC=C2)C(=C1Cl)Cl,-2349.6639
ClC1=CC(=C(C(=C1)Cl)C2=CC=CC=C2)Cl,-2369.03591
ClC1=CC(=C(Cl)C=C1)C2=CC=CC=C2Cl,-2369.12418
N[S](=O)(=O)C1=CC2=C(SCCC2O)S1,-2584.0697
COC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3470.74922
CN1N=C(SC1=NC(C)=O)[S](N)(=O)=O,-2705.85647
COC1=C2OC3C(O)C=CC4C5CC(=C2C34CCN5C)C=C1,-3565.25085
COC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(Br)C=C2,-3078.93529
ClC1=CC=C(Cl)C(=C1Cl)C2=CC=CC=C2,-2368.98395
COC(=O)C1=C(C=CC(=C1)C)C2=NC(C)(C(C)C)C(=O)N2,-3494.13561
COC(=O)C1=C(C=C(C)C=C1)C2=NC(C)(C(C)C)C(=O)N2,-3494.09852
CC(C)N1C(=O)N(CSC1=NC(C)(C)C)C2=CC=CC=C2,-3306.93307
ClC1=CC=CC=C1C2=C(Cl)C=CC=C2Cl,-2369.16973
[O-][N+](=O)C1=CC=C(O1)\C=N\N2CC(=O)NC2=O,-3280.27678
CN(C)C1=C(C)N(C)N(C2=CC=CC=C2)C1=O,-2678.8713
CC1=CC=CC2=C1[N]3C=NN=C3S2,-1934.13203
NC1=C(Cl)C=C(C=C1)C2=CC=C(N)C(=C2)Cl,-2515.43101
CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,-2675.89743
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-4430.14733
CO[P](=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,-3132.26312
CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,-3737.92235
CC1=NC(=O)C(=C(NCC2=CN=CC=C2)N1)C#N,-2847.82655
CCOC1OC2=CC=C(O[S](C)(=O)=O)C=C2C1(C)C,-3493.30135
ClC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,-2663.89404
CC(C)(C)OC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-3573.66037
NC1=NC=NC2=C1N=C[N]2C3OC(CO)C(O)C3O,-3515.6806
CC(C(O)=O)C1=CC=C(C(=C1)F)C2=CC=CC=C2,-3074.54283
O=C1CN(CC2N1CCC3=C2C=CC=C3)C(=O)C4CCCCC4,-3621.84284
CC1=CC=CC(=C1C)NC2=CC=CC=C2C(O)=O,-2822.26274
CN[P](=O)(OC)OC1=CC=C(C=C1Cl)C(C)(C)C,-3247.97968
CC(C)OC(=O)C1(CCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3621.10184
COC1=CC=C(C=C1)C(O)(C2CC2)C3=CN=CN=C3,-3019.82701
CN1C(=O)N(C)C2=C([N](CC(O)CO)C=N2)C1=O,-3343.77387
OC1=C(CC2=C(O)C=CC(=C2)Cl)C=C(Cl)C=C1,-2856.21547
CNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3577.31843
[NH]1C2=CC=CC=C2N=C1C3=CSC=N3,-2056.91586
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CO,-5604.69743
CC1=C2C=CC=CC2=C(C)C3=C1C=CC=C3,-2153.96402
COC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(Br)C=C2,-3229.22265
CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC12C)C(C)=O,-4638.0891
COC1=CC(=CC=C1N)C2=CC(=C(N)C=C2)OC,-2897.94739
CSC(/C)=N/OC(=O)N(C)SN(C)C(=O)O\N=C(/C)SC,-3925.87926
CCCSC1=CC2=C([NH]C(=N2)NC(=O)OC)C=C1,-3002.68432
CCCC(C[N]1C=NC=N1)C2=C(Cl)C=C(Cl)C=C2,-2891.16464
CCCN1CN2C(=O)C3=C(C=CC=C3)N=C2C1C,-2803.30889
CCCCC(C[N]1C=NC=N1)(C#N)C2=CC=C(Cl)C=C2,-3082.11573
CC(=O)SC1CC2=CC(=O)CCC2(C)C3CCC4(C)C(CCC45CCC(=O)O5)C13,-4739.45472
CN1CCC23C4CCC(=O)C2OC5=C(O)C=CC(=C35)CC14,-3416.13916
N[S](=O)(=O)C1=CC2=C(SCCC2=O)S1,-2556.82935
N[S](=O)(=O)C1=CC2=C(S1)C(=O)CCS2,-2556.8747
N[S](=O)(=O)C1=CC2=C(S1)C(O)CCS2,-2584.08189
OC(=O)CCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,-3040.2995
CC(C)OC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3770.94106
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C,-5002.99096
ClC1=NC(=NC(=N1)NC2=CC=CC=C2Cl)Cl,-2717.54566
NC1=C(C2=CC=CC=C2C=C1)[S](O)(=O)=O,-2598.89866
C[N]1C(=CC=C1C(=O)C2=CC=C(C)C=C2)CC(O)=O,-3117.2014
N1C2=C(SC3=CC=CC=C13)C=CC=C2,-1958.30636
OC(C1CC2CCN1CC2C=C)C3=CC=NC4=CC=CC=C34,-3297.55537
ClC1=C(Cl)C=C(C=C1)C2=CC=C(Cl)C(=C2)Cl,-2622.40785
CN(C)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3727.0868
CC(C)OC(=O)C1(CCCC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-3724.52445
ClC1=CC=C(C=C1)C2=CC(=C(Cl)C(=C2)Cl)Cl,-2622.39099
ClC1=CC(=C(C=C1)C2=CC=C(Cl)C(=C2)Cl)Cl,-2622.51359
CCC(/C1=CC=C(O)C=C1)=C(CC)\C2=CC=C(O)C=C2,-3071.27726
CCN(CC)C(=O)C(C)OC1=CC=CC2=C1C=CC=C2,-3148.41139
ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C(=C2)Cl,-2622.49
CO[P](=S)(OC)OC1=C(Cl)C=C(C)C=C1Cl,-3029.01663
OC(=O)C1=CC(=CC=C1O)C2=C(F)C=C(F)C=C2,-3522.24694
ClC1=CC(=CC(=C1)C2=CC(=CC(=C2)Cl)Cl)Cl,-2622.51498
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(C)=O,-5604.57487
ClC1=CC2=C(OC3=C(O2)C=CC=C3)C=C1,-2424.82942
CC(C(O)=O)C1=CC(=CC=C1)C(=O)C2=CC=CC=C2,-3040.223
ClC1=CC(=C(Cl)C=C1)C2=CC=C(Cl)C(=C2)Cl,-2622.50968
COC(=O)C1(CCCC1)[S](=O)(=O)C2=CC=C(Br)C=C2,-3379.57322
ClC1=CC(=C(C=C1)C2=CC=C(Cl)C=C2Cl)Cl,-2622.62869
ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C=C2Cl,-2622.592
COC(=O)C1=C(Cl)C(=C(C(=C1Cl)Cl)C(=O)OC)Cl,-3558.11424
ClC1=CC(=C(C=C1)C2=CC(=CC=C2Cl)Cl)Cl,-2622.62444
ClC1=CC=CC2=C1OC3=C(O2)C=CC=C3,-2424.75391
ClC1=CC=CC=C1C2=C(Cl)C=C(Cl)C(=C2)Cl,-2622.53147
ClC1=CC(=C(Cl)C=C1)C2=CC(=CC=C2Cl)Cl,-2622.6189
CCOC(=O)NCCOC1=CC=C(OC2=CC=CC=C2)C=C1,-3711.45013
ClC1=CC2=C(OC3=C2C=C(Cl)C=C3)C=C1,-2383.28549
ClC1=CC(=C(Cl)C(=C1Cl)Cl)C2=CC=CC=C2,-2622.2906
ClC1=C(Cl)C(=C(C=C1)C2=CC=CC=C2Cl)Cl,-2622.48157
ClC1=CC=C(Cl)C(=C1)C2=C(Cl)C(=CC=C2)Cl,-2622.56933
CNCCCC12CCC(C3=C1C=CC=C3)C4=C2C=CC=C4,-2953.17618
CC(C)OC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,-3930.56205
O=C1C2=C(C=CC=C2)C(=O)C3=C1C=CC=C3,-2417.43785
ClC1=CC=CC(=C1Cl)C2=CC=CC(=C2Cl)Cl,-2622.50584
CCN(CC)C(=O)\C(=C/C1=CC(=C(O)C(=C1)[N+]([O-])=O)O)C#N,-3953.61901
CCCN(CCC)[S](=O)(=O)C1=CC=C(C=C1)C(O)=O,-3398.18281
ClC(Cl)C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-2922.27019
OC(=O)C1=C(C=CC=C1)C2=C(C=CC=C2)C(O)=O,-3036.06386
[O-][N+](=O)C1=C(C=C(C(=O)NC2CC2)C(=C1)[N+]([O-])=O)N3CC3,-3849.17689
CC1=NC2=C(C=C(Cl)C=C2)[S](=O)(=O)N1,-2483.9247
ClC1=CC(=C(Cl)C=C1)C2=C(Cl)C=CC=C2Cl,-2622.67703
ClC1=CC(=C(Cl)C(=C1Cl)C2=CC=CC=C2)Cl,-2622.38497
O=C1NC(=O)C(N1)(C2=CC=CC=C2)C3=CC=CC=C3,-2967.39483
C1C2=C(C=CC=C2)C3=C1C=C4C=CC=CC4=C3,-2249.5999
ClC1=C(C(=CC=C1)Cl)C2=C(Cl)C=CC=C2Cl,-2622.74135
COC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=C(Br)C=C2,-3529.5626
CO[P](=S)(OC)OC1=CC(=C(Cl)C=C1Cl)Cl,-3132.27583
CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,-3274.42505
OC1=C(Br)C(=C(Br)C(=C1Br)Br)Br,-2157.24067
CC(C)(C)C(O)\C(=C/C1=CC=C(Cl)C=C1)[N]2C=NC=N2,-3205.20753
CC(C)(C)C(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-4345.23002
C[S](=O)(=O)C1=CC=C(C=C1)C(O)C(CO)NC(=O)C(Cl)Cl,-4050.23217
CC(C(O)=O)C1=CC=C(C=C1)C(=O)C2=CC=CS2,-2944.16782
C1C2=C(C=CC=C2)C3=C1C4=C(C=CC=C4)C=C3,-2249.52808
CN1CCN=C(C2=CC=CC=C2)C3=C1C=CC(=C3)Cl,-2806.00934
ClC(Cl)(Cl)SN1C(=O)C2=CC=CC=C2C1=O,-2913.25923
NC(=O)N1C2=C(C=CC=C2)C=CC3=C1C=CC=C3,-2671.63855
CO[P](=S)(OC)OC1=C(Cl)C=C(Cl)C(=N1)Cl,-3181.91671
CCO[P](=O)(NC(C)C)OC1=CC(=C(SC)C=C1)C,-3321.41609
CCCCN(CC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-4944.32638
