SMILES,E_0
CC(C)(C)c1ccc(O)c(O)c1,-2008.14706
COc1ccc(cc1N)[S](O)(=O)=O,-2525.44488
Nc1cc(ccc1C(O)=O)[S](O)(=O)=O,-2794.51029
CC(C)(C)C1CCC(O)CC1,-1794.95262
CC1=CC[C@@H](CC1)C(C)(C)O,-1767.38869
Cl[S](=O)(=O)c1ccc(I)cc1,-2048.23199
CC(N)c1ccccc1,-1317.18876
CC(O)c1ccccc1,-1412.98051
ClC(Cl)c1ccccc1,-1474.561
OC(=O)c1ccccn1,-1580.99744
OCc1ccccc1O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](O)[C@H](O)[C@H]2O,-5115.7169
COC(=O)c1cc(O)c(O)c(O)c1,-2566.77182
Nc1c(Cl)cc(cc1Cl)[N+]([O-])=O,-2285.04545
OC(=O)C1=CC(=O)C=C(O1)C(O)=O,-2684.81291
CC(=C)C1CC=C(C)C(=O)C1,-1712.48054
Nc1cc(ccc1O)[N+]([O-])=O,-2073.30445
COc1ccc(cc1N)[N+]([O-])=O,-2222.85445
CCC(C)c1ccc(O)cc1,-1712.93651
CC1CCC(CC1)C(C)C,-1499.4228
CC(C)C1=CCC(=CC1)C,-1444.54877
Oc1ccc(cc1)[N+]([O-])=O,-1873.51975
OC(=O)c1ccc(cc1)C(O)=O,-2245.40041
CCN(CC)CCO,-1421.19262
C=CC1CCC=CC1,-1144.05986
NCc1ccccc1,-1167.26659
N#Cc1ccncc1,-1162.22649
N#Cc1cccnc1,-1162.2683
OCc1cccnc1,-1312.59405
ON=C1CCCCC1,-1366.31652
OCC1CCCCO1,-1489.98593
CCN1CCOCC1,-1393.7596
Cc1cccc(C=C)c1,-1239.92372
CC(Oc1cccc(Cl)c1)C(O)=O,-2379.88728
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,-2665.36467
ClCC#CCOC(=O)Nc1cccc(Cl)c1,-2782.20875
CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)c3ccccc3,-3471.10531
Oc1ccc(Cc2ccccc2)cc1,-2053.78309
Nc1ccc(Cc2ccc(N)cc2)cc1,-2158.21709
NC(Nc1ccccc1)=Nc2ccccc2,-2330.17509
O=C(Nc1ccccc1)Nc2ccccc2,-2426.4063
CCc1cc(CC)cc(CC)c1,-1717.84786
CCN(CC)CN(CC)CC,-1774.96175
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,-3706.42647
C=CCN(CC=C)CC=C,-1492.13971
OCCN(CCO)CCO,-2011.55831
CCCCN(CCO)CCCC,-2020.97504
CCCCN(CCCC)CCCC,-2025.64627
CCCCC(CC)COC(=O)C=C,-2212.14724
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-4453.30533
BrCCc1ccccc1,-1326.57363
CNCc1ccccc1,-1316.93753
CCNc1ccccc1,-1317.24476
CN(C)Cc1ccccc1,-1466.74106
CC(=O)Nc1ccc(C)cc1,-1736.08878
CC(=O)Nc1ccc(cc1)[N+]([O-])=O,-2346.46774
CC(=O)Nc1ccc(cc1)/C=N/NC(N)=S,-2606.61823
Cc1ccc(cc1)[S](O)(=O)=O,-2030.78917
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,-3143.07459
OCC(O)COc1ccc(Cl)cc1,-2406.52717
CCCCCCCCCc1ccc(O)cc1,-2462.68644
COc1ccc(\C=C\C)cc1,-1684.90614
CCCCCCCCCCc1ccccc1,-2317.2417
CCCCC(CC)CO,-1521.82093
OCC1CCC(CO)O1,-1785.17942
Cc1ccc(C=O)cc1,-1385.59493
CCc1ccc(C)nc1,-1317.5869
COc1ccc(N)cc1,-1462.38869
COc1ccc(CO)cc1,-1707.84526
CCCC(C)CO,-1222.02324
CCCC(O)C#C,-1166.26147
CCOC(=O)CCl,-1443.77883
COC(=O)CC(C)=O,-1608.51647
CCC(C)OC(C)=O,-1490.61313
CCCC(=O)OCC,-1490.47918
CCOC(=O)CC#N,-1485.29648
CN(CCO)CCO,-1566.49457
CCCC(=O)OCCOC(=O)CCC,-2653.90173
CCCCOC(=O)\C=C/C(=O)OCCCC,-2925.69838
COCCOC(=O)CCCCC(=O)OCCOC,-3543.39984
CC(C)=CCC\C(C)=C\CO,-1766.7834
CC(C)=CCC\C(C)=C/CO,-1766.84832
CCCCCCC(=O)OCC,-1940.3497
CCCCCCCC(=O)OCC,-2090.31485
Oc1ccc(O)cc1.O=C2C=CC(=O)C=C2,-2788.8602
CCCCC(=O)CC,-1344.95201
CCCOC(=O)CC,-1490.46624
O=C1CNC(=O)CN1,-1535.94078
CC(O)COC(C)CO,-1812.36463
COC(=O)CCC(=O)OC,-2053.80556
CCCCCC(=O)CC,-1494.8719
CCCCCC(=O)OC,-1640.27674
COC(=O)CCCCCCCCC(=O)OC,-2953.61756
CCC1CO1,-893.62442
BrCC#C,-629.98395
CCC#C,-571.03141
CCCS,-653.66577
ClCCBr,-789.29229
ClCC=C,-702.48458
OCCCl,-875.64434
CC(C)I,-686.79455
NCC=C,-648.53223
ClCC#N,-725.17472
NCCN,-725.97624
OCC=C,-744.26311
OCC#C,-716.21387
OCCO,-917.3113
O=CC=O,-862.16287
COC=C,-744.01226
COC=O,-890.18188
NCC[S](O)(=O)=O,-1589.37875
OCC[S](O)(=O)=O,-1685.08738
CC(O)CC(C)(C)O,-1517.65505
CC(C)O[P](C)(F)=O,-1861.86978
C[Si](C)(C)O[Si](C)(C)C,-1483.00861
CCO[P](=O)(OCC)O[P](=O)(OCC)OCC,-3677.40482
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-2209.97245
CCCCO[P](O)(=O)OCCCC,-2599.81185
NC(=O)OCC(Cl)(Cl)Cl,-2000.66433
COC(C)(C)CC(C)=O,-1639.99444
CC(C)CCBr,-985.817
CCCC(C)C,-926.79727
CC(O)CCO,-1217.43178
CC(O)CC=O,-1190.11156
NC(=O)CC#N,-1090.14874
CCCC(O)=O,-1190.86684
C/C=C/C(O)=O,-1163.12817
NCCC(O)=O,-1240.38467
CNCC(O)=O,-1240.19535
COCC(C)O,-1217.06187
CN(C)CCO,-1121.28186
CC(C)CC(C)C,-1076.75817
CC(C)CC(C)O,-1222.10935
CC(C)NC(C)C,-1126.3308
CC(C)OC(C)=O,-1340.67674
CC(=O)OC(C)=O,-1458.95216
C=C1OC(=O)C=C1,-1257.38768
CCO[P](=O)(OCC)Oc1cc(C)[nH]n1,-2916.69178
Cc1cccc(Cl)c1,-1221.31182
CC1OC(C)OC(C)OC(C)O1,-2380.7086
CCOC(=O)CC(C)C,-1640.4219
Oc1cc(O)cc(O)c1,-1704.04754
Cc1cc(C)nc(C)c1,-1317.86281
Nc1nc(N)nc(N)n1,-1567.27263
O=C1NC(=O)NC(=O)N1,-1855.22658
CC(C)CC(O)CC(C)C,-1672.03258
CC(C)CC(=O)CC(C)C,-1644.87815
CC(C)CC(C)OC(C)=O,-1790.54978
CC1CCCCC1,-1049.57097
Cc1ccncc1,-1017.52589
NC1CCCCC1,-1099.28966
Sc1ccccc1,-994.54097
Cc1cccnc1,-1017.49155
CN1CCOCC1,-1243.81607
Cc1ccccn1,-1017.50116
CC1CNCCN1,-1148.60732
Cc1cnccn1,-1067.1183
CCCCOC(=O)CCC,-1790.39997
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3853.61443
CCOCCOC(=O)CCCCC(=O)OCCOCC,-3843.46261
CCC#CC(C)O,-1166.5322
CC(C)COC=C,-1193.87519
CN(C)CCCN,-1175.54078
CC(C)OCCO,-1367.06363
BrCCCBr,-894.73417
CCCC=C,-748.98268
CC\C=C/C,-749.14436
CCCCN,-826.37297
OCCC#N,-917.08601
CCCCS,-803.62597
CNCCO,-971.53058
NNCCO,-1020.8149
COCCO,-1066.90869
CCNCC,-826.21116
C=COC=C,-866.17688
C1CCOC1,-894.65795
CC(C)(C)OOC(C)(C)C,-1814.83903
OC(=O)\C=C\C(O)=O,-1726.76427
CC(C)COC(C)=O,-1490.50565
CC(C)=NNC(N)=O,-1466.95325
CCCCCCCCCC(=O)OCC,-2390.15753
CCOC(=O)CCCCCCCCC(=O)OCC,-3253.71777
CC(C)CCOC=O,-1490.15276
COCCOC(C)=O,-1635.22236
BrCCCCBr,-1044.73039
ClCCCCCl,-1133.82899
ClC/C=C/CCl,-1106.06221
CCCCCN,-976.35378
CCCCC=O,-1044.69856
OCCCCO,-1217.25392
OCC#CCO,-1161.52362
CCCCCS,-953.58639
COCCOC,-1216.36406
ClCCOC=C,-1147.34328
CCOCCO,-1216.96052
C1CNCCN1,-998.76063
c1ccncc1,-867.33433
C1COCCN1,-1094.11091
OC(=O)CCCC(O)=O,-1904.75505
CC[C@H](C)[NH2+][C@H](C)CC,-1438.93147
CC(O)CNCC(C)O,-1716.95476
OC(=O)COCC(O)=O,-2049.24961
CCCCCCCC(=O)OC,-1940.15523
CCCCCCC(O)=O,-1640.73666
CCOCCOC(C)=O,-1785.28819
OC(=O)CCSCCC(O)=O,-2231.29948
OC(=O)CCCCCCCCC(O)=O,-2654.59118
[O-][N+](=O)OCCOCCOCCO[N+]([O-])=O,-3625.82843
CCCCOC=C,-1193.91542
NCCNCCN,-1225.32233
NCCNCCO,-1321.02352
OCCNCCO,-1416.62781
OCCOCCO,-1512.06972
OCCSCCO,-1393.84259
C1CCCNCC1,-1099.06272
CC(=O)OCCOC(C)=O,-2054.08873
CCCCCCC=O,-1344.59973
CCCCNCCO,-1421.40432
CCCCOCCO,-1516.8545
COCCOCCO,-1661.69884
CCCCCCCCC,-1376.63328
CCCCCCCCCl,-1480.21126
CCCCCCCCN,-1426.26344
CCOCCOCCO,-1811.63715
ClCCOCOCCCl,-1873.69945
COCCOCCOC,-1811.10466
CCCCOCCOC(C)=O,-2085.22774
CCOCCOCCOC(C)=O,-2380.03427
NCCNCCNCCN,-1724.78942
ClCCOCCOCCCl,-2023.38441
OCCOCCOCCO,-2106.84597
CCCCOCCOCCO,-2111.59621
COCCOCCOCCO,-2256.33674
CCOCCOCCOCC,-2111.3256
CCOCCOCCOCCO,-2406.30859
NCCNCCNCCNCCN,-2223.92468
CCCCCCOCCOCCO,-2411.56393
OCCOCCOCCOCCO,-2701.63258
CCCCCCCCCCCCCCO,-2421.60398
CCCCCCCCCCCCCCCCCCCCCC(O)=O,-3889.84877
CCCCCCCCCCCCCCCCCCO,-3021.51044
CCCCCCCCCCCCCCCCCCCC,-3025.89287
CNC(=O)Oc1ccccc1OC(C)C,-2625.79825
CC=C,-449.0914
CC(C)(O)C=C,-1044.38429
CC(C)(O)C#C,-1016.41084
FC1(F)C(F)(F)C(F)(F)C1(F)F,-4216.74311
CN(C)[P](F)(=O)N(C)C,-1964.43082
OC(=O)C1C(C(O)=O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,-3942.29072
CC(N)(CO)CO,-1417.06504
CCC(N)(CO)CO,-1566.85808
CCC(CC)(CO)CO,-1667.10954
OCC(CO)(CO)CO,-1957.81973
CCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-4180.89641
CO[P](=O)(Oc1ccccc1)Oc2ccccc2,-3131.1892
ClCCO[P](=O)(OCCCl)OCCCl,-3059.9498
CCNC(=O)CS[P](=S)(OC)OC,-2530.10004
CNC(=O)O\N=C\C(C)(C)SC,-2187.93893
CC(=O)CO,-1040.26168
COC(C)=C,-894.20014
FC(F)=C(F)F,-2107.47139
CC1(C)N(CO)C(=O)NC1=O,-2131.58589
Clc1ccc(cc1)[S](=O)(=O)c2cc(Cl)c(Cl)cc2Cl,-3389.54786
CCC(C)C(O)=O,-1340.80997
Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,-2913.00565
O[S](=O)(=O)c1cccc2C(=O)c3c(cccc3[S](O)(=O)=O)C(=O)c12,-4542.91912
Nc1ccc2C(=O)c3ccccc3C(=O)c2c1,-2617.4713
ClC1=C(Cl)C(=O)c2ccccc2C1=O,-2405.61501
COCCOC(=O)c1ccccc1C(=O)OCCOC,-3733.79307
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-4643.67876
COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34,-4818.99783
O[C@H]([C@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,-3297.62053
CCNc1cccc2ccccc12,-1835.43082
CC1(C)N(Cl)C(=O)N(Cl)C1=O,-2190.35649
Oc1ccccc1C(=O)Oc2ccccc2,-2617.2922
ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,-2393.70568
[O-][N+](=O)c1ccc(Cl)cc1C(F)(F)F,-3338.44179
CCO[P](=S)(OCC)OC1=NN(C(=O)C=C1)c2ccccc2,-3856.91476
Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1,-3624.48474
Oc1cc(cc2ccc(Nc3ccccc3)cc12)[S](O)(=O)=O,-3684.74032
CC(C)n1nc(C)cc1OC(=O)N(C)C,-2606.56234
Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,-3849.28818
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,-4896.65816
OC(c1ccccc1)C(=O)c2ccccc2,-2471.46971
OC(c1ccccc1)c2ccc(Cl)cc2,-2307.10037
C1CCc2ccccc2C1,-1390.64299
CNc1ccccc1C(O)=O,-1881.34644
Cc1cc(ccc1N)c2ccc(N)c(C)c2,-2308.46179
OCCN(CCO)c1ccccc1,-2207.21272
COc1ccc(C=O)cc1OC,-2125.1505
CCOc1ccc(C=O)cc1OC,-2275.20301
Oc1ccc(Cl)cc1Cc2ccccc2,-2307.18475
COC(=O)c1ccc(cc1)C(=O)OC,-2544.42859
[nH]1cnc2ncncc12,-1411.71262
S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-2906.29066
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,-3842.35957
COC(=O)C(/C)=C/[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,-4555.71972
CCOc1cc(C=O)ccc1O,-2125.65501
Nc1ccc(cc1)[S](O)(=O)=O,-2080.69625
CCCOC(=O)c1cc(O)c(O)c(O)c1,-2867.02038
[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,-3328.68629
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-2653.37869
CC(O)CN(CC(C)O)CC(C)O,-2461.72497
C1OC1COc2ccccc2,-1829.21137
N(Nc1ccccc1)c2ccccc2,-2006.93438
OCCNc1ccccc1,-1612.44189
CCCCC(CC)CCl,-1480.20859
CCCCC(CC)C=O,-1494.51912
CCCC(C)C=O,-1194.59413
CCCC(=O)CCC,-1344.92407
OC(=O)CCC(=O)OOC(=O)CCC(O)=O,-3479.13197
CCCCCCCCC(=O)OCC,-2240.29534
CC(C)=CCCC(=C)C=C,-1443.54152
CNC=O,-794.83029
CC(=O)CC(C)(C)O,-1490.57278
O=C1CCC(=O)N1,-1336.58277
CCCCCC(=O)OCC,-1790.39386
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-4453.3251
CC(O)CNCCN,-1471.149
C1COCCO1,-1189.60205
CC(C)CCOC(C)=O,-1640.46251
OC(=O)CSCC(O)=O,-1931.35729
CCCCCCCC=O,-1494.57278
CCCCOCCOCCOC(C)=O,-2680.01969
CCCCCCCCCC,-1526.57321
CCCCCCCCC=O,-1644.4535
CCCCCCCCCCCCN,-2026.01906
ClC(Br)Br,-847.79116
C[As](O)(O)=O,-1204.27957
[Cl-].OC[P+](CO)(CO)CO,
CC(C)(N)CO,-1121.81888
FC(F)(Br)C(F)(F)Br,-2553.53759
CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O,-2597.24231
CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,-7972.76347
OCC(CO)(CO)[N+]([O-])=O,-2272.83288
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-9566.15599
NC(=O)OC1(CCCCC1)C#C,-2057.40934
OCC(CO)(CO)COCC(CO)(CO)CO,-3592.82019
BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,-4002.87286
CCO[P](=O)(OCC)SCCSCC,-2657.38762
CC1(C)CC(=O)CC(=O)C1,-1736.11692
CCCC1OC1(CC)C(N)=O,-1961.824
NC(=O)NO,-1139.23522
CC(=O)C(O)=O,-1308.53142
CC(=O)/C=C/C1C(=CCCC1(C)C)C,-2162.38433
CN1C(=O)OC(C)(C)C1=O,-1931.48379
Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,-3194.10897
Cc1ccnc(N[S](=O)(=O)c2ccc(N)cc2)n1,-3025.51999
[Ag+].CC([O-])C(O)=O,-1861.00358
BrN1C(=O)CCC1=O,-1543.89359
ClN1C(=O)CCC1=O,-1588.49525
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4671.62057
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-2462.91698
CC(C)(C)c1cccc(c1O)C(C)(C)C,-2312.79812
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,-5263.81965
Oc1cccc2C(=O)c3ccccc3C(=O)c12,-2712.70509
OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3811.87056
Oc1ccc(Cl)c2cccnc12,-1934.5964
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,-3506.5634
OC(=O)c1cc(nc2ccccc12)c3ccccc3,-2889.99491
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3458.481
Oc1cc(O)c2ccccc2c1,-1926.71
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-2967.78406
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,-2913.25991
OC(=O)CCCc1c[nH]c2ccccc12,-2426.74808
OC(C(O)C(O)=O)C(O)=O,-2345.01091
Cc1cc(O)c(Cl)c(C)c1Cl,-1920.3803
OC(=O)c1cc(I)cc(I)c1O,-2246.48859
COC(=O)c1ccccc1N,-1881.04671
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2,-3185.23413
N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1C(F)(F)F,-4581.65516
Nc1ccc(cc1)c2ccc(Cl)cc2,-2061.93374
N(N=Nc1ccccc1)c2ccccc2,-2179.24677
CCOc1ccc(cc1N)[N+]([O-])=O,-2372.93113
Cc1cc(C)c(N)cc1C,-1467.85118
[Na+].CCC([O-])=O,-1033.56121
[Na+].CNC([S-])=S,-847.40747
[H+].[Cl-].NC(CCC(O)=O)C(O)=O,
CCCCOC(=O)C(C)O,-1935.66871
NNc1cccc(c1)[S](O)(=O)=O,-2279.42105
NCc1ccc(cc1)[S](N)(=O)=O,-2134.46811
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-3907.05426
OC1CC(=CC(O)C1O)C(O)=O,-2471.89273
CC(=C)C1CCC(=CC1)C,-1444.24882
OC(=O)CN(CC(O)=O)CC(O)=O,-2817.47669
Oc1ccc(C=O)cc1O,-1826.20889
NC(Cc1sccc1)C(O)=O,-1935.07118
CC[NH+](CCO)CCO,-1728.85959
[O-][N+](=O)c1oc(cc1)/C=N/N2CC(CN3CCOCC3)OC2=O,-4323.69492
CCNC(=O)Nc1sc(cn1)[N+]([O-])=O,-2649.80281
C(CNCc1ccccc1)NCc2ccccc2,-2606.98541
N#CCc1ccccc1,-1262.57447
[Na+].CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O,-2746.65203
COc1ccc(CC=C)cc1,-1684.69664
OC(=O)CCC1CCCC1,-1763.53295
CCCCC(CC)COC(=O)\C=C\C(=O)OCC(CC)CCCC,-4125.38947
CCCCOC(=O)CCC(=O)OCCCC,-2953.75777
CCOC(=O)\C=C/C(=O)OCC,-2325.88671
CCOC(=O)CCCCC(=O)OCC,-2653.99921
NCCO,-821.66196
[Na+].[O-]C=O,
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-2936.94294
CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,-3039.81461
OC(=O)CCI,-1250.69347
CC(C)=CC(C)=O,-1167.58093
OC(=O)CC(O)=O,-1604.67133
O=C1CSC(=S)N1,-1244.14106
O=C1NC(=S)NC=C1,-1389.90375
O=C1NC=CC=C1,-1163.10239
CC(=O)NCCO,-1390.26362
C1CC=CC1,-721.88924
NC(=S)NNC(N)=S,-1424.34219
[Na+].NC(CCC(O)=O)C([O-])=O,-2097.25828
[Na+].[Na+].[S-]C(=S)NCCNC([S-])=S,
[H+].[H+].[Cl-].[Cl-].C1CNCCN1,
CCCCCCOC(C)=O,-1790.40175
CCCCCCCCCCCC(O)=O,-2390.48672
CCCCCCNCCCCCC,-2025.78998
CCCCOCCOCCOCCO,-2706.50729
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-4190.85081
[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O,-2697.48477
OC(=O)CC1(CC(O)=O)OCOC1=O,-3035.84078
CC(C)C(O)C(C)(C)CO,-1817.08766
[Na+].[Na+].C[As]([O-])([O-])=O,
OC(=O)CF,-1342.62113
OC(=O)C(O)=O,-1454.14676
Nc1ccc(cc1)[S](=O)(=O)Nc2ccccn2,-2825.45821
CC(O)C(N)C(O)=O,-1685.75261
O[C@@H]([C@H](O)C(O)=O)C(O)=O,-2344.99526
OC(C(O)C(O)=O)C(O)=O,-2345.01894
OC1COC(O)C(O)C1O,-2226.01828
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,-3106.68195
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1C(F)(F)F,-4554.22958
[nH]1c2ccccc2nc1c3cscn3,-2056.9147
O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl,-3277.48698
OC(=O)c1cc(O)c(O)c(O)c1,-2417.6008
CCOc1ccc(NC(N)=O)cc1,-2230.83406
[Na+].[Na+].[O-]C(=O)CCC([O-])=O,
[K+].[C-]#N,-320.3705
C1CN1,-498.02656
CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,-3291.74993
NC1=NC(=O)C(=C(N)N1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-4256.05493
ClCCNC(=O)N(CCCl)N=O,-2417.84106
OC(=O)Cc1ccc(O)cc1,-1976.99538
C1COC2(C1)CCCO2,-1612.87162
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,-3110.14515
c1ccc2c(c1)c3cccc4ccc5cccc2c5c34,-2618.26171
c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-2863.29828
[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45,-2817.48281
c1ccc2c(c1)ccc3ccc4ccccc4c23,-2372.20111
c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-3135.66459
C1c2cccc3ccc4cccc1c4c23,-1976.6771
c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23,-2617.39294
c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-2617.61769
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-2617.55038
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc34,-2890.68054
N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25,-2994.58054
N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-2994.60952
N1c2ccccc2Sc3ccc4ccccc4c13,-2476.44489
N1c2ccccc2Sc3c1ccc4ccccc34,-2476.45945
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,-2940.36133
c1ccc2c(c1)cnc3ccccc23,-1903.88763
[nH]1nc2cncnc2n1,-1460.30092
C1CN2CCN1CC2,-1271.18557
[nH]1cccn1,-793.82875
o1cccn1,-888.39418
c1ccnnc1,-916.55879
c1cncnc1,-917.12029
C1CCCCCC1,-1049.4595
CCO[P](=S)(OCC)Oc1cnccn1,-2771.40326
CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,-3593.37679
COC(=O)\C=C(/C)O[P](=O)(OC)OC,-2985.56986
CCO[P](=S)(OCC)OCCSCC,-2657.34872
C1OC1C2CO2,-1160.24765
NC(=O)N1c2ccccc2C=Cc3ccccc13,-2671.63862
C1CN(CCN1C\C=C\c2ccccc2)C(c3ccccc3)c4ccccc4,-3942.06902
COc1c2occc2cc3C=CC(=O)Oc13,-2761.26207
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-2744.26409
N[C@@H](Cc1cc(I)c(O)c(I)c1)C(O)=O,-2745.91247
CC[S](=O)CCS[P](=O)(OC)OC,-2651.89806
NN,-425.81315
OC(O)C(Cl)(Cl)Cl,-1677.86983
CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)C14)[C@H]5[C@H]6OC(=O)c7ccccc7,-8244.90334
CCC(C)(OC(N)=O)C#C,-1784.57171
CC(N)C(O)=O,-1240.46428
NC(CO)C(O)=O,-1535.61642
[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,
FC(F)(F)C(Cl)Cl,-2190.77863
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-3181.38351
CCO[P](=O)(OCC)O\C=C\Cl,-2525.33833
NC(CO)C(O)=O,-1535.64129
CCC(C)N1C(=O)NC(=C(Br)C1=O)C,-2467.67212
CC(C)N1C(=O)NC(=C(Br)C1=O)C,-2317.84622
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-2680.25905
CCC(C)C(N)C(O)=O,-1690.2245
OC(=O)c1cc(Cl)ccc1O,-2080.30629
Fc1cccc2ccccc12,-1788.02266
CC(=O)Nc1ccc(F)cc1C,-2188.23469
CC(=O)Nc1ccc(C)cc1F,-2188.22564
Fc1cc(F)c(F)cc1F,-2626.0752
CCCC[C@H](N)C(O)=O,-1690.31424
O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O,-4866.75534
CC(C)CC(N)C(O)=O,-1690.31266
C[P](F)(=O)OC1CCCCC1,-2284.50414
CC(N)C(O)=O,-1240.46353
Fc1ccccc1CCl,-1673.36603
Fc1ccccc1Cl,-1523.29196
Fc1ccc(I)cc1,-1479.66354
CCSCC,-803.50449
CCF,-778.93128
Fc1ccccc1F,-1721.88734
Cn1cncc1C[C@H](N)C(O)=O,-2157.53109
F[P-](F)(F)(F)(F)F.N#[N+]c1ccccc1,
OCCF,-1074.04199
CC(C)N[P](F)(=O)NC(C)C,-2265.40411
CCOC(=O)CC(=O)C(F)(F)F,-3115.37924
CC(O)C(F)(F)F,-2129.42206
